Unnamed: 0,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud
737988,2019-11-11 10:15:47,6573561108825071,"fraud_Zieme, Bode and Dooley",gas_transport,66.75,Kristina,Lewis,F,5449 Brandi Heights Apt. 111,Tulsa,OK,74130,36.2395,-95.9596,413574,Bookseller,1968-06-18,ad01f9cdfaa807bb1c0e960f0725654d,1352628947,35.382185,-95.841386,0
208797,2019-04-16 14:09:03,6011438889172900,"fraud_Bahringer, Schoen and Corkery",shopping_pos,71.2,Allison,Allen,F,40624 Rebecca Spurs,De Witt,AR,72042,34.2853,-91.3336,5161,Electrical engineer,1993-04-08,8a50e55219d94ecb0097a3f639874bd2,1334585343,34.78991,-91.616591,0
467561,2019-07-25 10:19:32,6011893664860915,fraud_Kemmer-Buckridge,misc_pos,29.25,Erin,Chavez,F,3379 Williams Common,Littleton,CO,80120,39.5994,-105.0044,320420,Water engineer,1975-07-31,829bbcacf760b3a400b4d8135ff7c575,1343211572,39.297574,-104.973187,0
543568,2019-08-20 19:10:13,675990301623,fraud_Zemlak Group,misc_net,1.03,Amanda,Spencer,F,6682 Green Forks,Ogdensburg,NJ,7439,41.0767,-74.5982,2456,Senior tax professional/tax inspector,1994-03-13,07d92561e0b124c0d6138f57e554d41f,1345489813,40.462645,-73.69515899999999,0
1201191,2020-05-17 13:30:16,6011366578560244,fraud_Bruen-Yost,misc_pos,105.2,Adam,Stark,M,0912 Mark Fields Apt. 080,Mc Veytown,PA,17051,40.5046,-77.7186,4653,Nutritional therapist,1997-07-01,40c904c6d107ee6eaaa73869266ec39d,1368797416,40.541173,-77.154966,0
928000,2020-01-03 10:54:26,6517217825320610,fraud_Smitham-Schiller,grocery_net,27.44,James,Reese,M,26975 Richardson Mills Apt. 402,Sontag,MS,39665,31.6453,-90.1801,1196,"Librarian, academic",1958-06-11,37d12e0af918d9db47bdc06e3810d85f,1357210466,32.105172,-90.546312,0
929419,2020-01-04 07:31:13,4587657402165341815,fraud_Bernhard Inc,gas_transport,55.8,Amber,Lewis,F,6296 John Keys Suite 858,Pembroke Township,IL,60958,41.0646,-87.5917,2135,"Psychotherapist, child",2004-05-08,33263e384c2210a0fd059895e06d3741,1357284673,41.784917,-87.499972,0
72724,2019-02-12 10:28:59,4716561796955522,"fraud_Adams, Kovacek and Kuhlman",grocery_net,32.56,Lauren,Anderson,F,11014 Chad Lake Apt. 573,Heart Butte,MT,59448,48.2777,-112.8456,743,Water engineer,1972-05-04,aadc4899daea70fd6a520e33ab429409,1329042539,49.098997,-113.23727,0
252117,2019-05-05 21:41:58,213157767990030,fraud_Altenwerth-Kilback,home,1.71,Tara,Campbell,F,05050 Rogers Well Apt. 439,Rock Springs,WY,82901,41.606,-109.23,27971,Music therapist,1984-08-01,0c0b13340a5e8978e1a48795c0c22b95,1336254118,41.224872,-109.806898,0
24175,2019-01-15 00:21:21,180081032825079,"fraud_Connelly, Reichert and Fritsch",gas_transport,89.92,Connie,Carroll,F,872 Justin Views Suite 746,Duncan,MS,38740,34.047,-90.7652,466,Trading standards officer,1955-04-03,4286e5e91c917597772db551165bbe97,1326586881,33.38412,-89.801022,0
602566,2019-09-13 12:08:41,4294930380592,fraud_Kihn-Fritsch,food_dining,18.02,Misty,Rivera,F,1980 Vasquez Manors Apt. 574,Catawba,VA,24070,37.3696,-80.1284,1363,Equality and diversity officer,1940-08-23,03a44f6600329da1c94427118f05483a,1347538121,38.345132,-80.954066,0
304792,2019-05-27 21:01:57,213174467670432,fraud_Prosacco LLC,personal_care,25.1,James,Bishop,M,7055 Fernandez Estates Apt. 676,Cecilton,MD,21913,39.4015,-75.8654,663,Podiatrist,1969-01-14,677f94a2cb8f6eab3183302e23893053,1338152517,38.471913,-76.09647700000001,0
160605,2019-03-26 00:42:59,372509258176510,fraud_Buckridge PLC,misc_pos,174.93,Kristen,Hanson,F,26544 Andrea Glen,Goodrich,MI,48438,42.9147,-83.4845,6951,Learning disability nurse,1985-06-18,a2afb70ceedaabcc45adfaa3a88c9b89,1332722579,42.650707,-82.891855,0
1020257,2020-02-25 15:20:36,6011652924285713,"fraud_Medhurst, Cartwright and Ebert",personal_care,1.72,Kathryn,Smith,F,19838 Tonya Prairie Apt. 947,Rocky Mount,MO,65072,38.2911,-92.7059,1847,Tax inspector,1988-10-26,6fa11f1f2115d9e7cd0cc10d016c33c6,1361805636,38.371729,-93.386942,0
260103,2019-05-09 18:44:13,502012776709,"fraud_Bradtke, Torp and Bahringer",personal_care,8.07,Sherry,Martinez,F,144 Yu Locks Apt. 754,Garrattsville,NY,13342,42.6315,-75.1866,165,Naval architect,1945-09-20,04a34680f6765e779fc78990e50330fe,1336589053,42.010942,-74.286182,0
951718,2020-01-17 01:33:35,3514897282719543,"fraud_Boehm, Predovic and Reinger",misc_pos,4.74,Steven,Faulkner,M,841 Cheryl Centers Suite 115,Farmington,NY,14425,42.958,-77.3083,10717,Cytogeneticist,1952-10-13,d78be9a04c295a751636501f351176b0,1358386415,42.66084,-77.401963,0
899598,2019-12-26 20:04:53,4457732997086323466,fraud_Bogisich-Weimann,kids_pets,49.8,Stanley,Mayo,M,3433 Jones Branch,Fiddletown,CA,95629,38.5234,-120.6763,832,Immigration officer,1987-05-19,f64bb0d1e5c48becce04eec75a4863dc,1356552293,39.174598,-121.200471,0
82098,2019-02-18 07:03:55,4600155880464,"fraud_Osinski, Ledner and Leuschke",grocery_pos,57.89,Charles,Copeland,M,92213 Lee Well,West Palm Beach,FL,33404,26.7832,-80.0638,459921,"Administrator, arts",1969-09-08,89923459f7d6447b862619bc151ddc81,1329548635,27.409311,-80.577362,0
275537,2019-05-16 14:48:20,5540636818935089,fraud_Medhurst PLC,shopping_net,1.91,Kenneth,Foster,M,329 Michael Extension,Lawrence,MA,1843,42.6911,-71.1605,76383,Geoscientist,1985-04-04,c34e09195c45fe128fb997caac461b1b,1337179700,42.336343,-70.744178,0
819001,2019-12-08 16:00:41,60422928733,fraud_Ullrich Ltd,kids_pets,141.49,Jeffrey,Powers,M,38352 Parrish Road Apt. 652,North Augusta,SC,29860,33.6028,-81.9748,46944,Secondary school teacher,1942-04-02,92fb523137ec9da63c01ae8f1cd519c4,1354982441,32.641427,-82.28924,0
996982,2020-02-12 04:08:19,4294930380592,"fraud_Stroman, Hudson and Erdman",gas_transport,50.6,Misty,Rivera,F,1980 Vasquez Manors Apt. 574,Catawba,VA,24070,37.3696,-80.1284,1363,Equality and diversity officer,1940-08-23,315b3ceb81dad018d6faf1576bb7c470,1360642099,37.594848,-80.97890799999999,0
1124007,2020-04-13 05:44:30,4292902571056973207,"fraud_Rowe, Batz and Goodwin",grocery_pos,73.97,Jeffrey,Smith,M,135 Joseph Mountains,Sula,MT,59871,45.8433,-113.8748,218,"Therapist, horticultural",1995-08-16,5aaa3697abff3ef32fa13ebcd5281dca,1365831870,46.016351,-114.737632,0
239047,2019-04-29 18:49:12,3568736585751727,fraud_Brown Inc,kids_pets,52.76,Thomas,Cross,M,7566 Thompson Creek Apt. 827,Elkhart,IA,50073,41.8114,-93.4855,1195,Trading standards officer,1974-03-13,35410d23620edc732b16b2e8d1cda4c0,1335725352,42.614125,-92.563418,0
790571,2019-12-02 02:23:47,4018105808392773675,fraud_Dickinson-Rempel,misc_pos,7.23,Katherine,Love,F,5884 Sandoval Square Apt. 371,Allenhurst,NJ,7711,40.2367,-74.0067,1533,"Administrator, charities/voluntary organisations",1935-04-15,d2c9dcfe05f67dd7b9e5dbbbc1e77936,1354415027,41.217792,-73.15092299999999,0
209368,2019-04-16 21:31:19,30407675418785,fraud_Botsford Ltd,shopping_pos,3.58,Danielle,Evans,F,76752 David Lodge Apt. 064,Breesport,NY,14816,42.1939,-76.7361,520,Psychotherapist,1991-10-13,84d9d3f0b309ef4a7879a2c8f38de5c9,1334611879,41.905257,-76.714294,0
792957,2019-12-02 13:29:45,6011724471098086,"fraud_Bahringer, Schoen and Corkery",shopping_pos,16.33,Ann,Lawson,F,144 Evans Islands Apt. 683,Burbank,WA,99323,46.1966,-118.9017,3684,Musician,1981-11-29,9d927b9056806998b5317dc1f12f6ef9,1354454985,45.74451,-119.109715,0
1047090,2020-03-10 04:00:05,676148621961,fraud_Friesen-D'Amore,gas_transport,73.85,Jennifer,Vega,F,91644 Crystal Drives,Eagarville,IL,62023,39.1118,-89.7855,91,Materials engineer,1962-11-18,77d460357440ddb1ff777e386d06528c,1362888005,38.50876,-88.790014,0
996267,2020-02-11 14:38:46,3598304579370089,"fraud_Greenholt, O'Hara and Balistreri",shopping_net,8.95,Vincent,Flowers,M,0189 Emily Prairie,Wichita,KS,67232,37.6395,-97.1714,409656,Heritage manager,1985-12-27,ae63b37fd6d8767095cdc8e319c9345b,1360593526,38.50054,-97.745964,0
693509,2019-10-22 20:41:31,3596217206093829,fraud_Bernier and Sons,kids_pets,45.58,Sara,Ramirez,F,23843 Scott Island,Birmingham,IA,52535,40.8626,-91.9534,888,Camera operator,1988-03-25,ed74c5673e5a9ffd744085ce54d8de48,1350938491,40.229420000000005,-92.679674,0
463190,2019-07-23 05:57:35,4158758517677931,fraud_Bauch-Raynor,grocery_pos,136.35,Dawn,Cox,F,193 Catherine Ways,Hills,MN,56138,43.5335,-96.3645,899,Data scientist,1995-01-15,21acd1e211a75b1c6b1c03f308a4cd89,1343023055,43.482228000000006,-97.164827,0
1257251,2020-06-07 14:49:46,180072527505094,fraud_Langworth LLC,personal_care,124.01,Cody,Miller,M,25748 John Wells,Mooresville,NC,28117,35.584,-80.8685,69793,Control and instrumentation engineer,1953-12-08,7c180369726c44caacad54fb5ebeb0be,1370616586,34.691763,-80.864301,0
189153,2019-04-07 23:25:28,4687263141103,"fraud_Willms, Kris and Bergnaum",shopping_pos,5.38,Sarah,Cross,F,273 Phillip Throughway,Bigelow,MN,56117,43.5336,-95.6515,399,Economist,1977-04-28,a70515c4f6668c31571bf60743e30ff0,1333841128,43.447625,-95.956919,0
644173,2019-09-30 21:01:08,3521417320836166,fraud_Dickinson Ltd,personal_care,3.16,Angela,Hodges,F,08236 Kim Hill,Indianapolis,IN,46254,39.849,-86.272,910148,Firefighter,1975-11-30,1fc5c2ce40fac2207c87a89cced768d8,1349038868,40.038715,-86.26714,0
863204,2019-12-18 08:04:07,30446018552504,fraud_Lockman Ltd,grocery_pos,91.06,Felicia,Thomas,F,47035 Murray Harbors,Achille,OK,74720,33.8396,-96.3648,608,Seismic interpreter,1993-05-27,50c456fd45f44b4c3d13c143f55f018c,1355817847,34.456133,-96.224546,0
810588,2019-12-07 03:55:32,5456712664803820,fraud_Conroy-Cruickshank,gas_transport,66.85,Pamela,Matthews,F,36659 Smith Club Apt. 080,Llano,NM,87543,36.1486,-105.6648,247,Architectural technologist,1961-10-24,5e5d84c98909eb6eba924f5b837d3c8b,1354852532,36.375545,-104.824221,0
845693,2019-12-14 19:47:22,2356276337669917,fraud_Pouros-Haag,shopping_pos,6.78,Benjamin,Harris,M,0881 Lori Pines,Chester,MD,21619,38.9583,-76.2842,5848,Paediatric nurse,1981-02-15,3a670b2927e985e7b73b10b7096c40f7,1355514442,39.148469,-75.814777,0
332157,2019-06-07 10:15:42,4412720572684931,"fraud_Kutch, Hermiston and Farrell",gas_transport,56.9,Richard,Marshall,M,295 Page Creek Suite 181,Greenbush,VA,23357,37.7681,-75.6664,776,Psychiatrist,1949-11-17,a79dd0ef7265a1d166fc41cbd433ff3a,1339064142,38.033691,-76.03411700000001,0
1190778,2020-05-12 08:27:19,3502377050801561,fraud_Kiehn-Emmerich,grocery_pos,103.45,Kathleen,Martin,F,659 Nicole Cove Suite 560,New Waverly,TX,77358,30.5354,-95.4532,4993,"Scientist, biomedical",1948-11-30,18763a241f3ab5994c088ef7142f8777,1368347239,29.835658,-96.253323,0
755134,2019-11-18 19:34:39,3567697931646329,fraud_Zboncak Ltd,food_dining,61.39,John,Stevens,M,428 Morgan River,Hudson,NY,12534,42.247,-73.7552,17867,Travel agency manager,1998-07-29,55906ac1255f1307539bab0451550e2c,1353267279,41.811112,-73.64388199999999,0
1097175,2020-03-31 20:48:21,4378993458389626,"fraud_Bahringer, Osinski and Block",food_dining,4.32,Travis,Hayes,M,1561 Chase Grove,Conway,NH,3818,43.9742,-71.1503,3807,Surgeon,1999-10-25,e158e1648bb8280f6429cf60e915bba5,1364762901,43.563278,-71.761877,0
1232518,2020-05-29 18:05:11,676102124465,fraud_Douglas-White,entertainment,72.81,Natasha,Mclaughlin,F,8699 Lindsay Ford Apt. 486,Napa,CA,94558,38.4549,-122.2564,94014,Airline pilot,1985-08-21,c1a53edb3f55ee24d9d7e262cff8faa4,1369850711,38.902532,-121.749402,0
1283000,2020-06-16 00:48:48,4792627764422477317,fraud_Ruecker Group,misc_net,16.27,Margaret,Mendez,F,7952 Karen Pike,De Soto,KS,66018,38.9462,-94.9714,5760,Chief Executive Officer,1978-10-01,a2e1b6fa948d96549ab75a23c8a34db4,1371343728,39.274314,-95.916728,0
117176,2019-03-07 13:29:05,30407675418785,fraud_Dibbert and Sons,entertainment,25.24,Danielle,Evans,F,76752 David Lodge Apt. 064,Breesport,NY,14816,42.1939,-76.7361,520,Psychotherapist,1991-10-13,db32c813b24a4725c1498692c8faf4b7,1331126945,42.535033,-77.58565,0
488274,2019-08-01 18:47:11,4908846471916297,fraud_Rippin-VonRueden,health_fitness,32.87,Lauren,Torres,F,03030 White Lakes,Grandview,TX,76050,32.2779,-97.2351,5875,"Radiographer, therapeutic",1992-07-24,d2d2d07ec7e1b0f2340a434ee9c44970,1343846831,32.893939,-98.174173,0
809850,2019-12-06 23:35:23,213193596103206,fraud_Greenholt Ltd,health_fitness,76.47,James,Hunt,M,7369 Gabriel Tunnel,Pointe Aux Pins,MI,49775,45.7549,-84.447,95,Electrical engineer,1994-02-09,cfe487f564a8d36ad4ed983e8b4b3643,1354836923,45.453721,-84.34753,0
629145,2019-09-24 06:16:02,371226440126102,fraud_Cummerata-Jones,gas_transport,97.02,Stacy,Lambert,F,85430 Julie Trafficway Suite 792,Mulberry Grove,IL,62262,38.9311,-89.2463,1810,Race relations officer,1974-12-24,0fce46acf55ad104101c81dcc4e005c0,1348467362,38.005117,-88.85327099999999,0
1115344,2020-04-09 00:23:16,3524574586339330,fraud_Padberg-Welch,grocery_pos,185.16,Ashley,Cabrera,F,94225 Smith Springs Apt. 617,Vero Beach,FL,32960,27.633000000000003,-80.4031,105638,"Librarian, public",1986-05-07,97cce2fb58383c72b64614f7a7881eb9,1365466996,26.894969,-79.772237,0
523300,2019-08-13 13:23:24,213157767990030,fraud_Gleason and Sons,kids_pets,81.81,Tara,Campbell,F,05050 Rogers Well Apt. 439,Rock Springs,WY,82901,41.606,-109.23,27971,Music therapist,1984-08-01,0738172c7def8293237df340c8288f9c,1344864204,42.268534,-108.416548,0
901672,2019-12-27 10:52:58,4497913965512794052,fraud_Kuhn LLC,shopping_pos,1.77,Scott,Edwards,M,838 Amy Street Suite 107,Pembroke,NC,28372,34.6902,-79.1834,14783,Hospital doctor,1955-11-07,9ea51de55c321fd1828569c1fa05fd0c,1356605578,35.424116,-79.849751,0
301028,2019-05-26 21:17:01,375974680629816,fraud_Hammes-Beatty,kids_pets,216.43,Roberta,Mccarthy,F,94431 Matthew Mall Suite 296,Plymouth,CT,6782,41.6611,-73.0449,2376,Herpetologist,1973-04-06,edbeb4cd126cd8506bdf565966eda71f,1338067021,41.771409000000006,-72.230226,0
256056,2019-05-07 11:14:57,4952583804639909,fraud_Cole PLC,grocery_pos,79.06,Patricia,Rodriguez,F,386 Randolph Throughway,Warren,OH,44483,41.2639,-80.8164,75903,Magazine features editor,1957-04-05,2bd0d8b5d35be63986afb7b895caf282,1336389297,42.209841,-81.746585,0
571225,2019-08-31 05:55:28,4344955088481397,fraud_Price Inc,shopping_net,87.95,Christopher,Rodgers,M,30587 Fox Shores Apt. 627,Fenelton,PA,16034,40.8555,-79.7372,2054,Communications engineer,1976-09-29,a26d7b96e8620a2eeb494f6740851440,1346392528,40.842939,-80.035111,0
639529,2019-09-29 11:26:05,4988304376504,fraud_Pacocha-Bauch,shopping_pos,2.69,William,Thompson,M,977 Rita Grove Apt. 000,Rock Tavern,NY,12575,41.4575,-74.1659,2258,Building surveyor,1937-03-17,2009fefb6972cbdbc71d053caafe07d4,1348917965,42.086567,-75.145912,0
152152,2019-03-23 06:01:43,2248348993063230,fraud_Terry-Huel,shopping_net,5.35,Jennifer,Scott,F,376 John Fork Suite 848,Randolph,OH,44265,41.0109,-81.2977,51,Mechanical engineer,1960-08-05,ac13d6ce6e5ff9034a43c7aeffee913c,1332482503,41.775185,-81.46935699999999,0
441686,2019-07-15 16:04:57,4393520897625,fraud_Dietrich-Fadel,health_fitness,76.16,Charles,Rodriguez,M,240 Tracy Forges,Easton,KS,66020,39.3391,-95.0999,1442,Air broker,1982-05-20,6774a0da44a53c16ae0530ebfe7d60ce,1342368297,39.448303,-95.020346,0
946300,2020-01-13 10:51:11,3589255887819806,fraud_Bogisich Inc,grocery_pos,40.82,David,Miller,M,622 Bradley Knoll Apt. 758,Hancock,MD,21750,39.6991,-78.1762,3766,Press photographer,1984-02-14,d27e1d50cff7db858cc34c1fd2cb642a,1358074271,40.12663,-78.015811,0
1137296,2020-04-19 07:39:47,30487648872433,fraud_Lynch Ltd,shopping_pos,102.89,Stephanie,Crane,F,144 Martinez Curve,Central,IN,47110,38.097,-86.1723,350,Counsellor,1955-01-05,ed5167f3ea0a54444b6281d200b06a7b,1366357187,37.733266,-86.45441,0
492549,2019-08-03 10:45:45,30343344410970,fraud_Effertz LLC,entertainment,8.49,Jacob,Dawson,M,663 Anna Plaza,Marienville,PA,16239,41.4622,-79.1306,4172,"Copywriter, advertising",1962-03-20,f44557b47ef1b49ebf662d2241106b7b,1343990745,40.744669,-79.696528,0
192618,2019-04-09 04:52:34,6011388901471808,fraud_Emard Inc,gas_transport,45.14,Jacqueline,Marsh,F,950 Sheryl Spurs,Dunlevy,PA,15432,40.1151,-79.8627,427,Mining engineer,1951-02-05,543e875e7cc9a70d51dc165cc81218fd,1333947154,40.371243,-79.26611199999999,0
490995,2019-08-02 21:29:32,676372984911,fraud_Breitenberg-Hermiston,kids_pets,65.61,Vicki,Mendoza,F,3645 Atkins Island Apt. 238,Esbon,KS,66941,39.7562,-98.4462,242,Tourism officer,1987-07-18,39383e507d5ddee06522ada1b9f00add,1343942972,39.137338,-98.083011,0
424156,2019-07-09 09:43:48,4294040533480516,fraud_Emard Inc,gas_transport,58.62,Gail,Weaver,F,979 Stewart Lake,New Ellenton,SC,29809,33.413000000000004,-81.69,2206,Biomedical scientist,1986-12-31,943933119a1767ac9d9dce1ad7e09dd2,1341827028,32.430502000000004,-81.399309,0
522374,2019-08-12 23:49:24,6011893664860915,"fraud_Greenholt, O'Hara and Balistreri",shopping_net,60.07,Erin,Chavez,F,3379 Williams Common,Littleton,CO,80120,39.5994,-105.0044,320420,Water engineer,1975-07-31,f2de770832c5a269214827a125316f4a,1344815364,40.451103,-104.561227,0
992949,2020-02-09 20:56:06,30561214688470,fraud_Boyer-Haley,travel,5.78,Gina,Morrison,F,41851 Victor Drives Suite 219,Allentown,PA,18103,40.5891,-75.4645,166081,"Scientist, research (maths)",1998-10-01,cfb14c31333b66efa5b7d677c6175c55,1360443366,40.756241,-75.893096,0
1275556,2020-06-14 01:36:25,30082025922891,fraud_Torphy-Goyette,shopping_pos,6.39,Kathleen,Thompson,F,199 Patterson Fords Apt. 132,Naples,FL,34112,26.1184,-81.7361,276002,"Pilot, airline",1934-06-23,02ee8e86d85e886e238d148e69e12376,1371173785,26.050385,-82.631838,0
1071954,2020-03-21 15:11:11,375082648741747,fraud_Torphy-Goyette,shopping_pos,8.61,Shannon,Bell,F,2918 David Spurs,Georgetown,MN,56546,47.0999,-96.727,346,"Research officer, trade union",1976-12-14,b613a3592fd90ff24726757aaa3bb655,1363878671,46.470618,-96.829115,0
550570,2019-08-23 23:04:34,30376238035123,"fraud_Brown, Homenick and Lesch",health_fitness,187.25,Cynthia,Davis,F,7177 Steven Forges,Sixes,OR,97476,42.825,-124.4409,217,Retail merchandiser,1928-10-01,3c5b0e9241502e52a38e9a4740f2fcae,1345763074,42.29288,-123.662784,0
88011,2019-02-21 15:13:55,2356276337669917,"fraud_Daugherty, Pouros and Beahan",shopping_pos,3.72,Benjamin,Harris,M,0881 Lori Pines,Chester,MD,21619,38.9583,-76.2842,5848,Paediatric nurse,1981-02-15,752a86b25a214f0f185c13ddf303f519,1329837235,39.138524,-75.532946,0
915632,2019-12-29 23:14:55,4906628655840914250,fraud_Smith-Stokes,misc_pos,18.38,Charles,Moreno,M,838 Franklin Prairie Apt. 902,Key West,FL,33040,24.6557,-81.3824,32891,Town planner,1987-02-13,6c41f548bc36b10f2a9a1ce12cdddb7e,1356822895,25.227928,-82.32575899999999,0
1137136,2020-04-19 05:44:55,180094419304907,fraud_Turcotte-Halvorson,misc_pos,25.84,Sharon,Smith,F,17666 David Valleys,Sun City,CA,92585,33.7467,-117.1721,54287,"Designer, exhibition/display",1972-09-22,96634b0779e91002494e2a52df4abd07,1366350295,34.472677000000004,-117.858559,0
999024,2020-02-13 18:07:24,3523898249167098,"fraud_Baumbach, Strosin and Nicolas",shopping_pos,6.03,Joshua,Carpenter,M,04975 Allison Shoal,Bronx,NY,10463,40.8798,-73.9067,1382480,"Therapist, drama",1990-11-09,e90e93707ede00fb8cf574d27ee049cf,1360778844,41.08377,-73.707988,0
235806,2019-04-28 18:33:07,4069975342931683,fraud_Kautzer and Sons,personal_care,29.74,Kimberly,Martin,F,1943 Dennis Inlet Suite 145,Hurricane,WV,25526,38.4257,-81.9943,21902,Sub,1980-09-18,f9b38d20b088f32a2c2290ecacf6496f,1335637987,37.61808,-82.267046,0
571088,2019-08-31 04:39:38,2383461948823908,fraud_Schmidt and Sons,shopping_net,668.15,Patrick,Vaughan,M,651 Miller Common,Parsonsfield,ME,4047,43.745,-70.9092,1892,Audiological scientist,1956-03-02,3021d22968be12ac7c23d93e84afe13c,1346387978,44.298219,-70.680274,0
182242,2019-04-05 12:54:58,3541160328600277,fraud_Thompson-Gleason,health_fitness,28.02,Jason,Singh,M,4720 Anna Ways,Murrayville,IL,62668,39.5723,-90.2379,1512,Commercial/residential surveyor,2003-05-07,3c2fad2020e7a4499220786a5b2caf65,1333630498,39.332932,-89.464968,0
517261,2019-08-11 17:44:23,213178850083780,fraud_Nienow PLC,entertainment,80.43,Shawn,King,M,31493 Garcia Summit,Athena,OR,97813,45.8289,-118.4971,1302,Dealer,1976-10-18,9bdbe38e5fabe61fabf349a2be983bd5,1344707063,45.871285,-119.352272,0
991889,2020-02-09 12:09:11,4806443445305,fraud_Ruecker Group,misc_net,4.95,Eric,Patel,M,69459 Rachel Prairie Apt. 850,Ironton,OH,45638,38.5294,-82.6654,21635,Geochemist,2001-07-10,efcc6c73e9297153ece82b75366f499d,1360411751,39.514859,-81.801389,0
427628,2019-07-11 00:59:58,213157767990030,"fraud_Adams, Kovacek and Kuhlman",grocery_net,55.75,Tara,Campbell,F,05050 Rogers Well Apt. 439,Rock Springs,WY,82901,41.606,-109.23,27971,Music therapist,1984-08-01,05c9f9d1bd9d11330a61b92a9c3d13da,1341968398,41.767648,-108.539954,0
188119,2019-04-07 16:55:39,6534628260579800,"fraud_Armstrong, Walter and Gottlieb",food_dining,15.06,Christine,Harris,F,29606 Martinez Views Suite 653,Hinesburg,VT,5461,44.3346,-73.098,4542,Claims inspector/assessor,1998-03-19,67721f7fc71d415ff36bca29b58ef83d,1333817739,44.107071000000005,-72.61679699999999,0
1045916,2020-03-09 19:19:56,3568736585751727,fraud_Champlin-Casper,home,83.91,Thomas,Cross,M,7566 Thompson Creek Apt. 827,Elkhart,IA,50073,41.8114,-93.4855,1195,Trading standards officer,1974-03-13,f2542bb9b0c3a6c9a51b88ff936d3bbe,1362856796,41.527074,-93.633998,0
924284,2019-12-31 20:16:04,4671727014157745,fraud_Schumm PLC,health_fitness,9.91,Kenneth,Edwards,M,3653 Ryan Crossroad,Andrews,IN,46702,40.8618,-85.6067,2304,Retail banker,1955-07-25,dc61f55dd6d4f86aac00a36c5c49f97d,1356984964,41.550417,-84.764652,0
447826,2019-07-18 10:22:33,213156747557083,fraud_Schamberger-O'Keefe,grocery_pos,39.94,Adam,Santos,M,725 Jo Trace Apt. 102,Glendale,CA,91206,34.1556,-118.2322,172817,Advertising account planner,1982-07-30,c859c33c0ddf160b7f98e652a391ad2f,1342606953,33.871759999999995,-118.011826,0
369528,2019-06-20 13:10:30,4400011257587661852,fraud_Cruickshank-Mills,entertainment,46.41,Marissa,Powell,F,474 Allen Haven,North Loup,NE,68859,41.4972,-98.7858,509,"Nurse, children's",1980-09-15,92f3c692ed81582bddd4b43e6089329e,1340197830,41.542697,-99.76674,0
954104,2020-01-18 13:56:33,675990301623,fraud_Schumm PLC,shopping_net,7.4,Amanda,Spencer,F,6682 Green Forks,Ogdensburg,NJ,7439,41.0767,-74.5982,2456,Senior tax professional/tax inspector,1994-03-13,a1592ab6339175c29b5a26a239fd05a3,1358517393,42.04223,-74.146695,0
1112765,2020-04-07 17:18:11,4601636330889,"fraud_O'Reilly, Mohr and Purdy",home,17.63,Mark,Rivera,M,383 Contreras Hills Suite 658,Humble,TX,77338,30.0041,-95.2825,194500,Tax adviser,1990-12-18,a081159b5728418202e6b0afbf79c76f,1365355091,29.991961,-95.744631,0
1071362,2020-03-21 06:49:44,4996263498048679,fraud_DuBuque LLC,grocery_pos,121.71,Kendra,King,F,154 Hernandez Keys,Smith River,CA,95567,41.9404,-124.1587,1930,Web designer,1983-06-13,792b972ab812500351e0e1f9f2b14c8d,1363848584,42.15937,-123.779138,0
474265,2019-07-27 21:23:30,4128730454058057622,"fraud_Medhurst, Cartwright and Ebert",personal_care,11.68,Monique,Martin,F,68276 Matthew Springs,Ratcliff,TX,75858,31.3833,-95.0619,43,"Engineer, production",1949-10-04,b66401ef8931b79587637cb432f448b0,1343424210,30.398449,-95.428876,0
374085,2019-06-22 07:58:54,375767678113375,"fraud_Roob, Conn and Tremblay",shopping_pos,8.55,Christopher,Patterson,M,16744 Campbell Wall Apt. 372,Timberville,VA,22853,38.6476,-78.7717,4367,Waste management officer,1962-04-12,0954be8f8a26bb99e97f235d14523a69,1340351934,37.813314,-78.111531,0
825085,2019-12-09 14:53:50,6011724471098086,"fraud_Welch, Rath and Koepp",entertainment,156.06,Ann,Lawson,F,144 Evans Islands Apt. 683,Burbank,WA,99323,46.1966,-118.9017,3684,Musician,1981-11-29,a9bfed0219b4c9f0158204c42f7da994,1355064830,46.230298,-119.760195,0
99650,2019-02-28 09:01:43,4342532437704183,fraud_Kutch and Sons,grocery_pos,54.23,Kevin,Elliott,M,1852 Vincent Isle Suite 328,Newark Valley,NY,13811,42.2281,-76.1625,4354,Further education lecturer,1994-02-16,c285aec9b68b44d2fb667abfcd46d68c,1330419703,42.765476,-76.704181,0
312080,2019-05-31 05:37:20,375534208663984,fraud_Flatley Group,misc_pos,42.49,Tyler,Garcia,M,408 Bradley Rest,Doe Hill,VA,24433,38.4207,-79.4629,99,Dance movement psychotherapist,1986-03-28,1ee7493e0b93937cc507f92f9021d53f,1338442640,37.815788,-80.263812,0
813304,2019-12-07 16:53:42,377654590313960,fraud_Rolfson-Kunde,personal_care,21.56,Lawrence,Davis,M,7421 Serrano Lane Apt. 580,Powell,TN,37849,36.0435,-84.04,25459,"Teacher, special educational needs",1969-02-22,4406642970e221be1b31a963cda94013,1354899222,35.842839,-84.09604200000001,0
